tid;relationship;related_tid;targrel_id
188;SUBSET OF;104942;40060
130;SUBSET OF;104842;40061
130;SUBSET OF;105671;40062
130;SUBSET OF;104754;40063
130;SUBSET OF;104876;40064
131;SUBSET OF;104837;40065
131;SUBSET OF;105639;40066
33;SUBSET OF;104766;40067
52;SUBSET OF;105670;40068
52;SUBSET OF;104787;40069
52;SUBSET OF;104743;40070
10979;SUBSET OF;104799;40071
10979;SUBSET OF;105010;40072
277;SUBSET OF;105765;40073
277;SUBSET OF;105766;40074
50;SUBSET OF;104880;40075
50;SUBSET OF;104854;40076
50;SUBSET OF;104700;40077
50;SUBSET OF;105670;40078
10642;SUBSET OF;108128;40079
10642;SUBSET OF;104898;40080
10642;SUBSET OF;105508;40081
10642;SUBSET OF;104897;40082
10642;SUBSET OF;107887;40083
10642;SUBSET OF;104283;40084
10642;SUBSET OF;107884;40085
10642;SUBSET OF;104894;40086
10642;SUBSET OF;105076;40087
10642;SUBSET OF;104895;40088
200;SUBSET OF;106149;40089
80;SUBSET OF;105503;40090
136;SUBSET OF;104765;40091
136;SUBSET OF;104734;40092
136;SUBSET OF;104736;40093
238;SUBSET OF;104939;40094
11153;SUBSET OF;105708;40096
41;SUBSET OF;105739;40098
41;SUBSET OF;104823;40099
165;SUBSET OF;105708;40100
107;SUBSET OF;104841;40101
107;SUBSET OF;104994;40102
107;SUBSET OF;104817;40103
107;SUBSET OF;104784;40104
322;SUBSET OF;108147;40105
266;SUBSET OF;105765;40107
266;SUBSET OF;105766;40108
266;SUBSET OF;105767;40109
93;SUBSET OF;104805;40110
10140;SUBSET OF;105769;40111
275;SUBSET OF;105089;40114
275;SUBSET OF;105765;40115
275;SUBSET OF;105766;40116
10839;SUBSET OF;109737;40119
12615;SUBSET OF;104825;40122
12836;SUBSET OF;107931;40125
12836;SUBSET OF;104706;40126
12855;SUBSET OF;104853;40127
12712;SUBSET OF;104705;40131
11635;SUBSET OF;104813;40133
11635;SUBSET OF;108123;40134
11635;SUBSET OF;104683;40135
12719;SUBSET OF;104797;40136
12719;SUBSET OF;104815;40137
12788;SUBSET OF;104696;40139
10574;SUBSET OF;104860;40141
10919;SUBSET OF;107917;40142
10919;SUBSET OF;108404;40143
10919;SUBSET OF;107918;40144
10919;SUBSET OF;108405;40145
10919;SUBSET OF;105757;40146
12485;SUBSET OF;104303;40147
10914;SUBSET OF;104763;40148
17142;SUBSET OF;104824;40149
17142;SUBSET OF;104302;40150
11874;SUBSET OF;104730;40151
12715;SUBSET OF;105709;40152
12715;SUBSET OF;104282;40154
12572;SUBSET OF;104701;40155
11088;SUBSET OF;104816;40156
11104;SUBSET OF;105113;40157
19684;SUBSET OF;104855;40160
11329;SUBSET OF;105086;40163
11056;SUBSET OF;105034;40164
12274;SUBSET OF;104800;40165
12594;SUBSET OF;109705;40166
12171;SUBSET OF;104836;40167
12171;SUBSET OF;105078;40168
12171;SUBSET OF;105098;40169
10627;SUBSET OF;104841;40170
10683;SUBSET OF;104717;40172
13067;SUBSET OF;104866;40174
11063;SUBSET OF;104764;40175
10429;SUBSET OF;104825;40176
12635;SUBSET OF;104731;40177
12635;SUBSET OF;104879;40178
10527;SUBSET OF;104711;40179
100341;SUBSET OF;104840;40180
10303;SUBSET OF;104717;40181
12838;SUBSET OF;104828;40182
11361;SUBSET OF;105018;40184
12478;SUBSET OF;104742;40186
30010;SUBSET OF;105738;40187
18072;SUBSET OF;104837;40189
18072;SUBSET OF;105639;40190
10623;SUBSET OF;104705;40192
10688;SUBSET OF;104303;40193
100100;SUBSET OF;105734;40195
100100;SUBSET OF;105707;40196
11544;SUBSET OF;104753;40197
12689;SUBSET OF;104886;40200
12689;SUBSET OF;105075;40201
12689;SUBSET OF;104686;40202
12689;SUBSET OF;104705;40203
12894;SUBSET OF;105034;40204
10819;SUBSET OF;105709;40206
10819;SUBSET OF;104282;40208
10819;SUBSET OF;107885;40209
10819;SUBSET OF;107884;40210
10161;SUBSET OF;109700;40211
10967;SUBSET OF;107920;40212
10967;SUBSET OF;104980;40213
12770;SUBSET OF;104712;40214
12770;SUBSET OF;104688;40215
12770;SUBSET OF;104905;40216
12770;SUBSET OF;104921;40217
12770;SUBSET OF;104904;40218
10630;SUBSET OF;105030;40219
10028;SUBSET OF;104930;40220
101057;SUBSET OF;109545;40222
10647;SUBSET OF;104944;40223
10647;SUBSET OF;104303;40224
10620;SUBSET OF;104826;40225
10620;SUBSET OF;104906;40226
101324;SUBSET OF;107925;40227
18021;SUBSET OF;105734;40228
18021;SUBSET OF;104801;40229
101407;SUBSET OF;109746;40230
101436;SUBSET OF;108136;40231
11594;SUBSET OF;104819;40232
12723;SUBSET OF;108408;40234
103732;SUBSET OF;104677;40235
103732;SUBSET OF;108138;40236
104820;SUPERSET OF;12683;40237
104820;SUPERSET OF;12684;40238
104820;SUPERSET OF;12685;40239
104820;SUPERSET OF;10899;40240
104826;SUPERSET OF;11864;40241
104826;SUPERSET OF;10620;40242
104826;SUPERSET OF;10021;40243
104826;SUBSET OF;104906;40244
104835;OVERLAPS WITH;104848;40245
104835;SUPERSET OF;12865;40246
104835;OVERLAPS WITH;107932;40247
104835;SUBSET OF;104824;40248
104835;OVERLAPS WITH;104821;40249
104835;SUBSET OF;104302;40250
104835;SUPERSET OF;12102;40251
104281;OVERLAPS WITH;108131;40252
104281;SUBSET OF;104692;40253
104281;OVERLAPS WITH;104290;40254
104281;OVERLAPS WITH;108132;40255
104281;SUPERSET OF;10669;40256
104281;OVERLAPS WITH;104287;40258
104281;OVERLAPS WITH;104286;40259
104749;OVERLAPS WITH;104690;40261
104749;SUBSET OF;104871;40262
104749;SUPERSET OF;10742;40263
104749;SUPERSET OF;10569;40264
104755;SUPERSET OF;12164;40265
104755;SUPERSET OF;17090;40266
104767;SUPERSET OF;103766;40267
104806;OVERLAPS WITH;104834;40269
104806;OVERLAPS WITH;104729;40270
104806;OVERLAPS WITH;104779;40271
104806;SUPERSET OF;278;40272
104806;SUBSET OF;105024;40273
104806;OVERLAPS WITH;104790;40274
104806;SUPERSET OF;280;40275
104806;OVERLAPS WITH;104845;40276
104691;SUPERSET OF;104795;40277
104691;SUPERSET OF;105105;40278
104691;SUPERSET OF;219;40279
104691;SUPERSET OF;104926;40280
104691;SUPERSET OF;214;40281
104691;SUPERSET OF;104925;40282
104691;SUPERSET OF;215;40283
104691;SUPERSET OF;104771;40284
104691;SUPERSET OF;47;40285
104691;SUPERSET OF;104962;40286
104691;SUPERSET OF;61;40287
104695;SUPERSET OF;12244;40288
104695;SUPERSET OF;12787;40289
104738;SUPERSET OF;104679;40290
104738;SUPERSET OF;11395;40291
104738;SUPERSET OF;11359;40292
104738;SUBSET OF;105761;40293
104738;SUPERSET OF;10599;40294
104738;SUPERSET OF;170;40295
104738;OVERLAPS WITH;105095;40296
104738;OVERLAPS WITH;105039;40297
104738;SUPERSET OF;11396;40298
104738;SUPERSET OF;276;40299
104738;SUPERSET OF;104707;40300
104743;SUPERSET OF;216;40301
104743;SUPERSET OF;218;40302
104743;SUPERSET OF;52;40303
104743;SUBSET OF;105670;40304
104743;SUBSET OF;104787;40305
104860;SUPERSET OF;10574;40307
104863;SUPERSET OF;12458;40308
104863;SUPERSET OF;11203;40309
104877;SUPERSET OF;13049;40310
104877;SUBSET OF;104913;40311
104877;SUPERSET OF;10591;40312
104879;SUBSET OF;104731;40313
104879;SUPERSET OF;12454;40314
104879;SUPERSET OF;12635;40315
104879;SUPERSET OF;12133;40316
104897;OVERLAPS WITH;108128;40318
104897;OVERLAPS WITH;104898;40319
104897;OVERLAPS WITH;105508;40320
104897;OVERLAPS WITH;107887;40321
104897;OVERLAPS WITH;104283;40322
104897;SUPERSET OF;10642;40323
104897;OVERLAPS WITH;107884;40324
104897;OVERLAPS WITH;104891;40325
104897;OVERLAPS WITH;104894;40326
104897;OVERLAPS WITH;105076;40327
104897;OVERLAPS WITH;104895;40328
104908;SUPERSET OF;119;40329
104908;OVERLAPS WITH;106152;40330
104908;OVERLAPS WITH;104909;40331
104908;OVERLAPS WITH;104890;40332
104909;SUPERSET OF;119;40334
104909;OVERLAPS WITH;106152;40336
104909;OVERLAPS WITH;104910;40337
104909;OVERLAPS WITH;104908;40338
104714;SUPERSET OF;11305;40339
104714;SUPERSET OF;144;40341
104714;SUBSET OF;104841;40342
104714;SUPERSET OF;105029;40345
104721;SUPERSET OF;53;40346
104721;SUPERSET OF;37;40347
104721;EQUIVALENT TO;105577;40348
104724;OVERLAPS WITH;104760;40349
104724;SUPERSET OF;13077;40350
104724;SUPERSET OF;12198;40351
104724;OVERLAPS WITH;104827;40352
104727;SUPERSET OF;12026;40353
104727;SUPERSET OF;63;40354
104816;SUPERSET OF;11088;40356
104816;SUPERSET OF;190;40357
104816;SUPERSET OF;106151;40358
104816;OVERLAPS WITH;105116;40359
105043;SUPERSET OF;11049;40366
105044;OVERLAPS WITH;107879;40367
105044;OVERLAPS WITH;107878;40368
105044;SUPERSET OF;10341;40369
105044;OVERLAPS WITH;107877;40370
105044;SUPERSET OF;10276;40371
105044;SUPERSET OF;11364;40372
105044;OVERLAPS WITH;107882;40373
105044;OVERLAPS WITH;107881;40374
105044;OVERLAPS WITH;107880;40375
105044;SUBSET OF;104844;40376
105053;OVERLAPS WITH;104814;40377
105053;SUPERSET OF;12425;40378
105053;OVERLAPS WITH;105100;40379
105053;SUPERSET OF;11573;40380
105108;SUBSET OF;104916;40381
105108;SUPERSET OF;101249;40383
105121;OVERLAPS WITH;105038;40384
105121;OVERLAPS WITH;105059;40385
105121;OVERLAPS WITH;104757;40386
105121;OVERLAPS WITH;104921;40387
105121;SUPERSET OF;11881;40388
105121;OVERLAPS WITH;104712;40389
105121;OVERLAPS WITH;105087;40390
105121;SUBSET OF;104688;40392
105121;OVERLAPS WITH;104702;40393
105121;OVERLAPS WITH;104774;40394
105121;SUPERSET OF;11191;40395
105121;OVERLAPS WITH;104703;40396
105121;OVERLAPS WITH;104704;40397
105121;OVERLAPS WITH;104905;40399
105121;OVERLAPS WITH;104904;40400
105060;SUBSET OF;109738;40401
105060;OVERLAPS WITH;104746;40402
105060;SUPERSET OF;12227;40403
105060;OVERLAPS WITH;104747;40404
105060;OVERLAPS WITH;105089;40405
105060;OVERLAPS WITH;105019;40406
105060;OVERLAPS WITH;104748;40407
105060;OVERLAPS WITH;104856;40408
105060;SUPERSET OF;133;40409
105070;OVERLAPS WITH;105006;40410
105070;SUPERSET OF;11942;40411
105070;OVERLAPS WITH;104868;40412
105070;SUPERSET OF;11;40413
105070;OVERLAPS WITH;105096;40414
105085;SUPERSET OF;10674;40415
105085;SUPERSET OF;12252;40416
105092;OVERLAPS WITH;104933;40417
105092;OVERLAPS WITH;105017;40418
105092;SUPERSET OF;11006;40419
105092;SUPERSET OF;10142;40420
105097;SUPERSET OF;55;40421
105097;SUPERSET OF;10102;40422
104943;SUPERSET OF;10427;40423
104943;OVERLAPS WITH;105055;40424
104943;SUPERSET OF;11177;40425
104943;OVERLAPS WITH;107936;40426
104943;SUBSET OF;109750;40427
104959;SUPERSET OF;12127;40428
104959;SUPERSET OF;12921;40429
104852;OVERLAPS WITH;104782;40430
104852;SUBSET OF;104737;40431
104852;SUPERSET OF;285;40432
104852;SUPERSET OF;164;40433
104794;SUBSET OF;104713;40434
104794;OVERLAPS WITH;104836;40435
104794;SUPERSET OF;12512;40436
104794;SUPERSET OF;11736;40437
104794;SUBSET OF;105078;40438
104794;OVERLAPS WITH;104699;40439
104794;OVERLAPS WITH;105098;40440
104884;SUPERSET OF;10460;40441
104884;OVERLAPS WITH;104883;40442
104884;SUPERSET OF;10358;40443
104286;SUBSET OF;104692;40444
104286;OVERLAPS WITH;104290;40445
104286;SUPERSET OF;10023;40446
104286;OVERLAPS WITH;104281;40447
104286;OVERLAPS WITH;104284;40449
104289;SUBSET OF;104692;40450
104289;OVERLAPS WITH;104290;40451
104289;SUPERSET OF;12019;40452
104289;OVERLAPS WITH;108132;40453
104289;SUPERSET OF;12717;40454
104289;OVERLAPS WITH;104287;40455
104289;OVERLAPS WITH;104284;40456
104290;OVERLAPS WITH;104289;40457
104290;SUBSET OF;104692;40458
104290;SUPERSET OF;12019;40459
104290;OVERLAPS WITH;104281;40460
104290;OVERLAPS WITH;104286;40462
104295;OVERLAPS WITH;107945;40463
104295;OVERLAPS WITH;105020;40464
104295;SUBSET OF;104808;40465
104295;OVERLAPS WITH;109746;40466
104295;SUPERSET OF;10522;40467
104295;OVERLAPS WITH;108399;40468
104295;OVERLAPS WITH;107898;40469
104295;OVERLAPS WITH;104977;40470
104295;SUPERSET OF;12946;40471
104298;OVERLAPS WITH;107931;40472
104298;OVERLAPS WITH;107930;40473
104298;SUBSET OF;104706;40474
104298;OVERLAPS WITH;104297;40475
104298;SUPERSET OF;161;40476
104298;SUPERSET OF;166;40477
104971;SUPERSET OF;11027;40478
104971;SUPERSET OF;11033;40479
104973;SUPERSET OF;11837;40480
104973;SUPERSET OF;11814;40481
104978;SUPERSET OF;148;40483
104978;SUBSET OF;105773;40484
104978;SUPERSET OF;134;40485
105002;SUPERSET OF;10667;40486
105002;SUPERSET OF;11924;40487
11614;SUBSET OF;104885;40488
109628;SUBSET OF;109698;40529
108395;SUBSET OF;104744;40530
108395;SUPERSET OF;10577;40531
108395;SUPERSET OF;10578;40532
108395;SUBSET OF;104705;40533
105510;SUBSET OF;105708;40535
105510;SUPERSET OF;10397;40536
105510;SUPERSET OF;12992;40537
105510;SUBSET OF;105758;40538
107877;OVERLAPS WITH;107879;40540
107877;OVERLAPS WITH;107878;40541
107877;SUPERSET OF;10276;40542
107877;SUPERSET OF;11364;40543
107877;OVERLAPS WITH;105044;40544
107877;OVERLAPS WITH;107881;40546
107877;OVERLAPS WITH;107880;40547
107877;SUBSET OF;104844;40548
107883;OVERLAPS WITH;107879;40549
107883;OVERLAPS WITH;107878;40550
107883;SUPERSET OF;10659;40551
107883;OVERLAPS WITH;107882;40552
107883;OVERLAPS WITH;107881;40553
107883;OVERLAPS WITH;107880;40554
107883;SUBSET OF;104844;40555
107904;OVERLAPS WITH;104984;40557
107904;OVERLAPS WITH;105040;40558
107904;OVERLAPS WITH;104842;40559
107904;OVERLAPS WITH;105671;40560
107904;OVERLAPS WITH;104807;40561
107904;OVERLAPS WITH;104754;40562
107904;OVERLAPS WITH;104994;40563
107904;SUPERSET OF;72;40564
107904;OVERLAPS WITH;104953;40565
107904;SUPERSET OF;12910;40566
107916;OVERLAPS WITH;107915;40567
107916;SUPERSET OF;107630;40569
107925;SUPERSET OF;101031;40570
107925;SUPERSET OF;101324;40571
107930;OVERLAPS WITH;107931;40572
107930;SUBSET OF;104706;40573
107930;OVERLAPS WITH;104297;40574
107930;OVERLAPS WITH;104298;40575
107930;SUPERSET OF;161;40576
107930;SUPERSET OF;17111;40577
107933;SUPERSET OF;10529;40578
107933;SUPERSET OF;12965;40579
107933;OVERLAPS WITH;104740;40580
107933;OVERLAPS WITH;104711;40581
107934;SUPERSET OF;105192;40582
107934;SUPERSET OF;20111;40583
11427;SUBSET OF;105113;40587
11427;SUBSET OF;104906;40588
11092;SUBSET OF;104778;40589
114;SUBSET OF;104834;40591
114;SUBSET OF;104779;40592
114;SUBSET OF;105024;40593
114;SUBSET OF;104862;40594
114;SUBSET OF;104845;40595
10751;SUBSET OF;105023;40599
105246;SUBSET OF;100267;40600
105757;SUPERSET OF;10849;40601
105757;SUPERSET OF;108406;40602
105757;SUPERSET OF;107917;40603
105757;SUPERSET OF;108404;40604
105757;SUPERSET OF;107918;40605
105757;SUPERSET OF;10938;40606
105757;SUPERSET OF;108405;40607
105757;SUPERSET OF;10919;40608
105757;SUPERSET OF;12694;40609
105763;SUPERSET OF;262;40610
105763;SUPERSET OF;261;40611
105763;SUPERSET OF;142;40612
105763;SUPERSET OF;10329;40613
105100;OVERLAPS WITH;104814;40614
105100;OVERLAPS WITH;105053;40615
105100;SUPERSET OF;11037;40616
105100;SUPERSET OF;11573;40617
104941;SUPERSET OF;10200;40618
104941;SUPERSET OF;100659;40619
108046;SUBSET OF;108130;40620
108046;SUBSET OF;108122;40621
108131;SUBSET OF;104692;40623
108131;SUPERSET OF;10634;40624
108131;OVERLAPS WITH;108132;40625
108131;SUPERSET OF;10669;40626
108131;OVERLAPS WITH;104281;40627
108131;OVERLAPS WITH;104287;40628
106724;SUPERSET OF;17023;40640
108020;SUBSET OF;108414;40654
109455;SUBSET OF;106197;40655
109556;SUPERSET OF;12235;40657
109556;SUPERSET OF;12571;40658
12261;SUBSET OF;104822;40686
12850;SUBSET OF;105760;40687
12474;SUBSET OF;104304;40688
12474;SUBSET OF;105004;40689
12474;SUBSET OF;104882;40690
12474;SUBSET OF;104693;40691
12735;SUBSET OF;105018;40695
10341;SUBSET OF;107879;40697
10341;SUBSET OF;107882;40698
10341;SUBSET OF;105044;40699
10341;SUBSET OF;107881;40700
10341;SUBSET OF;104844;40701
10024;SUBSET OF;104692;40705
10024;SUBSET OF;107888;40706
182;SUBSET OF;106146;40707
11265;SUBSET OF;104951;40708
190;SUBSET OF;106151;40711
190;SUBSET OF;104816;40712
7;EQUIVALENT TO;106169;40713
18;SUBSET OF;105683;40714
3;SUBSET OF;105761;40715
3;SUBSET OF;105095;40716
3;SUBSET OF;104796;40717
3;SUBSET OF;105039;40718
3;SUBSET OF;104872;40719
3;SUBSET OF;104997;40720
11208;SUBSET OF;105117;40723
11208;SUBSET OF;107909;40724
11208;SUBSET OF;107910;40725
11208;SUBSET OF;104681;40726
115;SUBSET OF;104728;40727
49;SUBSET OF;104685;40728
49;SUBSET OF;104960;40729
278;SUBSET OF;104834;40730
278;SUBSET OF;104729;40731
278;SUBSET OF;105024;40732
278;SUBSET OF;104806;40733
278;SUBSET OF;104845;40734
142;SUBSET OF;105763;40735
10532;SUBSET OF;104805;40736
172;SUBSET OF;104858;40737
169;SUBSET OF;105734;40738
169;SUBSET OF;104801;40739
216;SUBSET OF;105670;40740
216;SUBSET OF;104787;40741
216;SUBSET OF;104743;40742
11140;SUBSET OF;104995;40743
11257;SUBSET OF;104791;40744
105;SUBSET OF;104841;40745
105;SUBSET OF;104802;40746
12627;SUBSET OF;104773;40747
104;SUBSET OF;104789;40748
10474;SUBSET OF;105083;40751
11027;SUBSET OF;104971;40754
11113;SUBSET OF;109705;40755
17145;SUBSET OF;105025;40756
10648;SUBSET OF;104873;40757
10986;SUBSET OF;105074;40760
11408;SUBSET OF;107928;40761
11408;SUBSET OF;104822;40762
10895;SUBSET OF;104878;40763
12198;SUBSET OF;104827;40769
12198;SUBSET OF;104724;40770
11013;SUBSET OF;104853;40772
12471;SUBSET OF;105505;40773
12471;SUBSET OF;104776;40774
12824;SUBSET OF;104866;40775
12163;SUBSET OF;104850;40777
10938;SUBSET OF;108406;40778
10938;SUBSET OF;108404;40779
10938;SUBSET OF;107918;40780
10938;SUBSET OF;105757;40781
10113;SUBSET OF;104857;40782
11670;SUBSET OF;105064;40783
11670;SUBSET OF;104838;40784
11670;SUBSET OF;104301;40785
11184;SUBSET OF;108129;40786
11184;SUBSET OF;104288;40787
11184;SUBSET OF;108128;40788
11184;SUBSET OF;105508;40789
11184;SUBSET OF;108141;40790
11184;SUBSET OF;104894;40791
11184;SUBSET OF;105076;40792
11184;SUBSET OF;104895;40793
14037;SUBSET OF;104886;40796
14037;SUBSET OF;105041;40797
14037;SUBSET OF;105102;40798
14037;SUBSET OF;104684;40799
14037;SUBSET OF;104847;40800
19657;SUBSET OF;105733;40801
19657;SUBSET OF;105685;40803
30002;SUBSET OF;104875;40804
10691;SUBSET OF;104823;40806
12684;SUBSET OF;104820;40807
11569;SUBSET OF;105738;40809
11111;SUBSET OF;104829;40811
10273;SUBSET OF;104694;40812
10273;SUBSET OF;104722;40813
12453;SUBSET OF;104780;40814
10461;SUBSET OF;106719;40815
100613;SUBSET OF;106197;40818
11409;SUBSET OF;105104;40819
11409;SUBSET OF;104912;40820
11762;SUBSET OF;107907;40822
11762;SUBSET OF;104701;40823
11223;SUBSET OF;104902;40826
10329;SUBSET OF;105763;40827
12896;SUBSET OF;104764;40829
11925;SUBSET OF;104793;40831
30019;SUBSET OF;105738;40832
11426;SUBSET OF;104850;40833
11221;SUBSET OF;104825;40834
12272;SUBSET OF;105090;40837
12202;SUBSET OF;104751;40838
12547;SUBSET OF;107907;40839
12547;SUBSET OF;104701;40840
12780;SUBSET OF;104775;40842
17023;SUBSET OF;106724;40843
12414;SUBSET OF;104937;40844
10280;SUBSET OF;105068;40845
18016;SUBSET OF;105734;40848
100045;SUBSET OF;105733;40849
100045;SUBSET OF;105685;40850
100217;SUBSET OF;108139;40852
100659;SUBSET OF;104941;40853
12506;SUBSET OF;105000;40854
10841;SUBSET OF;104838;40855
30027;SUBSET OF;105738;40860
10188;SUBSET OF;104697;40867
10649;SUBSET OF;104873;40868
100287;SUBSET OF;104901;40869
100287;SUBSET OF;104900;40870
100287;SUBSET OF;104887;40871
12154;SUBSET OF;104706;40872
11042;SUBSET OF;104764;40873
11042;SUBSET OF;104979;40874
100416;SUBSET OF;105738;40875
12857;SUBSET OF;104777;40876
10560;SUBSET OF;104756;40877
101123;SUBSET OF;105732;40878
11439;SUBSET OF;104838;40880
11439;SUBSET OF;104301;40881
18075;SUBSET OF;104837;40883
18075;SUBSET OF;105639;40884
100914;SUBSET OF;109746;40886
100948;SUBSET OF;108140;40887
102678;SUBSET OF;105744;40891
101245;SUBSET OF;107942;40892
103156;SUBSET OF;108145;40893
103538;SUBSET OF;107890;40895
11114;SUBSET OF;104825;40899
104115;SUBSET OF;104950;40900
101568;SUBSET OF;108144;40902
103766;SUBSET OF;104767;40904
104821;OVERLAPS WITH;104835;40906
104821;OVERLAPS WITH;104848;40907
104821;SUPERSET OF;12865;40908
104821;OVERLAPS WITH;107932;40909
104821;SUBSET OF;104824;40910
104821;SUBSET OF;104302;40911
104821;SUPERSET OF;12103;40912
104829;SUPERSET OF;11111;40913
104829;SUPERSET OF;17019;40914
103457;SUBSET OF;107926;40915
17100;SUBSET OF;105112;40916
104747;OVERLAPS WITH;109738;40919
104747;OVERLAPS WITH;104746;40920
104747;OVERLAPS WITH;105089;40921
104747;OVERLAPS WITH;105019;40922
104747;OVERLAPS WITH;104748;40923
104747;OVERLAPS WITH;104856;40924
104747;SUPERSET OF;103773;40925
104747;SUPERSET OF;133;40926
104747;OVERLAPS WITH;105060;40927
104759;SUBSET OF;108146;40928
104759;SUPERSET OF;103774;40930
104772;SUPERSET OF;10197;40931
104772;SUPERSET OF;11017;40932
104694;SUPERSET OF;12807;40939
104694;SUPERSET OF;10273;40940
104694;SUPERSET OF;10026;40941
104694;SUPERSET OF;104722;40942
104697;SUPERSET OF;107929;40943
104697;SUPERSET OF;11081;40944
104697;SUPERSET OF;12983;40945
104697;SUPERSET OF;10188;40946
104697;SUPERSET OF;10120;40947
104704;SUPERSET OF;11440;40948
104704;OVERLAPS WITH;105121;40949
104704;OVERLAPS WITH;105038;40950
104704;OVERLAPS WITH;105059;40951
104704;OVERLAPS WITH;104757;40952
104704;OVERLAPS WITH;104921;40953
104704;SUPERSET OF;11881;40954
104704;OVERLAPS WITH;104712;40955
104704;OVERLAPS WITH;105087;40956
104704;SUBSET OF;104688;40958
104704;OVERLAPS WITH;104702;40959
104704;OVERLAPS WITH;104774;40960
104704;OVERLAPS WITH;104703;40961
104704;OVERLAPS WITH;104905;40963
104704;OVERLAPS WITH;104904;40964
104741;SUPERSET OF;137;40965
104741;SUBSET OF;104765;40966
104741;OVERLAPS WITH;104734;40967
104741;OVERLAPS WITH;104736;40968
104741;SUPERSET OF;129;40969
104741;OVERLAPS WITH;108398;40970
104742;SUPERSET OF;12478;40971
104742;SUPERSET OF;13031;40972
104837;SUPERSET OF;18072;40973
104837;SUPERSET OF;131;40974
104837;SUPERSET OF;18075;40975
104837;SUBSET OF;105639;40976
104841;SUPERSET OF;279;40977
104841;SUPERSET OF;10624;40978
104841;SUPERSET OF;10627;40979
104841;SUPERSET OF;104817;40980
104841;SUPERSET OF;105029;40981
104841;SUPERSET OF;10209;40982
104841;OVERLAPS WITH;104984;40983
104841;SUPERSET OF;144;40984
104841;SUPERSET OF;104802;40985
104841;SUPERSET OF;168;40986
104841;SUPERSET OF;108;40987
104841;OVERLAPS WITH;104994;40988
104841;SUPERSET OF;227;40989
104841;SUPERSET OF;106;40990
104841;SUPERSET OF;107;40992
104841;SUPERSET OF;104992;40993
104841;SUPERSET OF;105;40994
104841;SUPERSET OF;104784;40995
104841;SUPERSET OF;51;40996
104841;SUPERSET OF;104714;40997
104841;SUPERSET OF;11305;40998
104841;SUPERSET OF;10618;41001
104844;SUPERSET OF;107879;41002
104844;SUPERSET OF;107878;41003
104844;SUPERSET OF;107877;41004
104844;SUPERSET OF;10659;41005
104844;SUPERSET OF;107883;41006
104844;SUPERSET OF;107882;41007
104844;SUPERSET OF;107881;41009
104844;SUPERSET OF;107880;41011
104844;SUPERSET OF;10341;41012
104844;SUPERSET OF;10276;41013
104844;SUPERSET OF;11364;41014
104844;SUPERSET OF;105044;41015
104871;SUPERSET OF;104690;41016
104871;SUPERSET OF;104749;41017
104871;SUPERSET OF;10742;41018
104871;SUPERSET OF;10572;41019
104871;SUPERSET OF;10569;41020
104872;SUPERSET OF;10177;41021
104872;SUBSET OF;105761;41022
104872;OVERLAPS WITH;105095;41023
104872;SUPERSET OF;10583;41024
104872;OVERLAPS WITH;104796;41025
104872;SUPERSET OF;3;41026
104872;SUPERSET OF;104735;41027
104872;OVERLAPS WITH;105039;41028
104872;SUPERSET OF;11176;41029
104872;OVERLAPS WITH;104997;41030
104910;SUPERSET OF;19904;41031
104910;OVERLAPS WITH;104909;41033
104910;OVERLAPS WITH;104890;41034
104910;OVERLAPS WITH;104893;41035
104710;SUPERSET OF;107895;41036
104710;OVERLAPS WITH;107945;41037
104710;OVERLAPS WITH;107893;41038
104710;OVERLAPS WITH;105020;41039
104710;SUPERSET OF;10007;41041
104710;OVERLAPS WITH;109746;41042
104710;OVERLAPS WITH;104299;41043
104710;SUPERSET OF;107896;41044
104710;OVERLAPS WITH;104708;41045
104710;SUPERSET OF;11678;41046
104814;SUPERSET OF;12425;41047
104814;OVERLAPS WITH;105053;41048
104814;SUPERSET OF;11037;41049
104814;OVERLAPS WITH;105100;41050
105018;SUPERSET OF;12735;41053
105018;SUPERSET OF;11361;41055
105041;OVERLAPS WITH;104886;41056
105041;SUPERSET OF;14037;41057
105041;SUPERSET OF;11430;41058
105041;OVERLAPS WITH;105102;41059
105041;SUBSET OF;104684;41060
105041;OVERLAPS WITH;104847;41061
105107;SUPERSET OF;19602;41062
105107;SUPERSET OF;17039;41063
105120;OVERLAPS WITH;105064;41064
105120;OVERLAPS WITH;105021;41065
105120;SUBSET OF;104838;41067
105120;OVERLAPS WITH;104752;41068
105120;OVERLAPS WITH;105042;41069
105120;SUBSET OF;104301;41071
105120;SUPERSET OF;11464;41072
105058;SUPERSET OF;68;41073
105058;SUPERSET OF;84;41074
105059;OVERLAPS WITH;104291;41075
105059;OVERLAPS WITH;105121;41076
105059;OVERLAPS WITH;105038;41077
105059;OVERLAPS WITH;104757;41078
105059;OVERLAPS WITH;104921;41079
105059;SUPERSET OF;11463;41080
105059;SUPERSET OF;221;41081
105059;OVERLAPS WITH;104712;41082
105059;OVERLAPS WITH;105087;41083
105059;SUBSET OF;104688;41085
105059;OVERLAPS WITH;104702;41086
105059;OVERLAPS WITH;104774;41087
105059;OVERLAPS WITH;104703;41088
105059;OVERLAPS WITH;104704;41089
105059;OVERLAPS WITH;104905;41090
105059;OVERLAPS WITH;104904;41091
105066;SUPERSET OF;10716;41092
105066;SUPERSET OF;11076;41093
105075;OVERLAPS WITH;105093;41094
